,MSE_qm_test,MAE_qm_test,lh_qm_test,MSE_cl_test,MAE_cl_test,lh_cl_test
0,7.048449680646862e-05,0.002280210604768115,,7.048406003354081e-05,0.0022802032354418598,
1,6.962745609176223e-05,0.002043866392466332,,6.96260101683719e-05,0.0020438451361208497,
2,5.761089559194333e-06,0.0010957478308798306,,5.761085813259225e-06,0.0010957474746274831,
3,9.113858938304585e-06,0.000994760474082293,,9.113752968106212e-06,0.0009947546784459182,
4,2.2535166428502842e-05,0.0018131723497091215,,2.253450492107002e-05,0.0018131457199366597,
5,0.000242824161759151,0.0033910123905238087,,0.00024281591238528615,0.003390953255888487,
6,2.6674663877064212e-05,0.0016433914683141372,,2.6674641537536672e-05,0.0016433907771568974,
7,0.00020973108612701774,0.0035674856757225127,,0.0002097326898007476,0.003567499824654486,
8,5.259442144728586e-05,0.0020369259422732705,,5.2595776228076126e-05,0.0020369542281598817,
9,7.162404736068176e-05,0.0024965410077232935,,7.162270409182603e-05,0.002496517069466204,
10,7.181797818151377e-06,0.0009893316614008408,,7.1813652981216954e-06,0.0009893018664100571,
11,5.618525399443954e-05,0.0020138615312667502,,5.618551938590914e-05,0.0020138666364613545,
12,0.0001699130725258136,0.003752495951413654,,0.00016991514561263312,0.003752519381262682,
13,5.285624504268914e-05,0.001949600703221146,,5.285661081812799e-05,0.001949607486236682,
14,0.0005966446086857546,0.005400764916612797,,0.0005966517477767376,0.005400801576844685,
15,0.00023618346097016254,0.003927932179443391,,0.00023618326939902105,0.003927930537231585,
16,1.721688165178472e-05,0.0012642260452972625,,1.7216235321856113e-05,0.0012642020058942357,
17,3.2923349776492943e-06,0.0007100721222962735,,3.2924023666694596e-06,0.0007100793905858174,
18,0.00010577003048798761,0.0027837933286882235,,0.00010577015909152549,0.0027837950242575976,
19,2.5998818387477524e-05,0.001780425683398719,,2.5998726977468042e-05,0.001780422547218429,
20,2.4577163473614716e-05,0.001508718841280329,,2.4577841994651182e-05,0.001508739751698215,
21,3.863128315997693e-05,0.0015079282361793714,,3.863091938163008e-05,0.0015079206768717054,
22,7.654563538067871e-06,0.0009207784274433898,,7.654925077722032e-06,0.0009208001922064609,
23,4.745762777817146e-05,0.0022384211379540045,,4.7457316822906536e-05,0.0022384137837183765,
24,5.453075279288417e-05,0.0021534747897470653,,5.452963539123252e-05,0.0021534526202857816,
25,4.4632955601614556e-08,0.00019715846037960996,0.0011493554212504442,4.5080912562064756e-08,0.00019760370838417882,0.0011547127929468761
26,6.602678167758406e-05,0.0023813676287735936,,6.602797662659021e-05,0.0023813893543842336,
27,3.520514484597578e-05,0.0017701275776081174,,3.52039624844612e-05,0.0017700971345945356,
28,4.346877400564175e-05,0.0017586136807782168,,4.346669973732123e-05,0.0017585709972402282,
29,8.17792418748672e-05,0.002365222305914981,,8.178109397584605e-05,0.0023652502179651353,
30,2.3777156268994082e-05,0.001517895917160423,,2.37771615277058e-05,0.0015178960946497933,
31,8.173558760828865e-06,0.0010791586684763721,,8.173458645589717e-06,0.0010791520544880617,
