,MSE_qm_test,MAE_qm_test,lh_qm_test,MSE_cl_test,MAE_cl_test,lh_cl_test
0,0.22082428682161076,0.46897910459994896,3.2140520822903795,0.22065465335539813,0.46881093249361055,3.20746547460763
1,0.2222972126974613,0.46973184763397446,3.1714791752759703,0.22224513171994761,0.4696944409671016,3.1752246187120066
2,0.22397137967000633,0.4722965966115899,3.3981399239574896,0.22423390804611198,0.4725867251282984,3.3992282762156867
3,0.21603767927650683,0.46349030101494804,3.8349259336970904,0.21596964532278415,0.46343765681297894,3.8344197671107327
4,0.21724721742872438,0.464138725469031,2.9717788977303417,0.2171834274975745,0.46413402957698224,2.9757960299076838
5,0.22145280640643222,0.4688556055981947,3.994606617366026,0.2217937949479952,0.46930583517190133,4.004017123911578
6,0.22138464019122012,0.4669472486021319,3.3588954321140783,0.22199819049181801,0.4676753180364676,3.3645255366562132
7,0.21573274528604486,0.4624762653703486,3.692024540059535,0.2154394639707159,0.4620873527228467,3.6801875623318985
8,0.21815321808936128,0.4653874912029917,3.7849337773767724,0.21892675933276437,0.46627295266415236,3.7903115827069236
9,0.2157424853825189,0.4630693374707854,3.4960191687215993,0.21525443595882957,0.46252555982795146,3.4927665234762912
10,0.23166579725934525,0.480589312132205,3.017036353450668,0.23201063809804173,0.4809747682251657,3.0200419385919584
11,0.22816007999408092,0.4755598192851147,3.6553723074338174,0.22839784029817273,0.4758522363683424,3.654494559962128
12,0.21142913200624547,0.45793009055753553,3.417980203054994,0.2115691029692797,0.45807881679911344,3.4174088171537282
13,0.2129046491050417,0.45997256896996314,3.4671950357500054,0.21321833452543423,0.4603408444360132,3.4733225247381707
14,0.21872607057875088,0.4664114213383102,4.231242577622558,0.21862032790440158,0.4663221933726158,4.232529530737597
15,0.22495379800967957,0.4721241435482678,3.581882330527658,0.2249337660869062,0.47213884289397146,3.5790380387269174
16,0.22428391689383584,0.47234364715686583,3.078824476571458,0.22459237974419347,0.47266104735866593,3.0803243518247836
17,0.21551139212550202,0.46213979257583104,4.41238325095124,0.21531655627597218,0.4619636267277173,4.413451925595897
18,0.2241863827885345,0.47246841195966777,3.2202772450914794,0.22492968137005837,0.4732729398519331,3.2270529872573595
19,0.21135469090565726,0.457782194856073,4.061596428363628,0.2115578238742306,0.45798410902611814,4.0640588496572905
20,0.2189440708504245,0.4670744128915618,3.6594137735646486,0.21959767246792153,0.4677618409418545,3.6640190968609923
21,0.2133002739532993,0.4591370126792684,3.9650467204329165,0.2133492245951013,0.45932496168661013,3.9751877348143054
22,0.21597658672963627,0.46380192334046816,2.2967561548463946,0.21660483506656097,0.46454496665969297,2.297985940948566
23,0.22061552445917557,0.46796759095450124,3.5704432252877547,0.22109400950983002,0.46842865854335836,3.579440060951276
24,0.21812144564382568,0.465779077980634,3.5813183589703588,0.2182410834661638,0.46591089346543657,3.582238454926139
25,0.20718991648264878,0.454119030833679,3.6879385247910603,0.20782361031152558,0.45487255972862894,3.693659532029802
26,0.21217937191128447,0.4599101966345821,2.6229291566120367,0.21254258637224563,0.46032844934525124,2.6306361149017805
27,0.21990630333339672,0.46789206183151427,2.50874567637372,0.22016399625370553,0.46817305527676656,2.5004302250830444
28,0.20404138990707968,0.4497145936104609,3.957341684430639,0.2037024591387122,0.44946573125211303,3.940661559759727
29,0.2211793122048139,0.46886245124794224,2.9355909021478612,0.22218987459068387,0.46998329682616646,2.9436946710614658
30,0.21635615203843847,0.4638879183380787,3.3229573586171606,0.21611682259814793,0.4636833311072943,3.3183269528483716
31,0.22339231662693212,0.47188823885324366,3.8475976684633517,0.22374726615608193,0.472254983209687,3.8476264299660636
32,0.2229029755004482,0.46975090895578575,4.524687462321959,0.22264022670562336,0.46956562282033065,4.522219234650637
33,0.22044147738839684,0.4683937094529773,3.5503407445325,0.2202810921606813,0.4682334671610121,3.5402741098558885
34,0.21413542022665155,0.46070308280402894,3.412596528400612,0.2145539103091687,0.46118518046805196,3.4162533173455816
35,0.22895794596806748,0.47789825998626656,3.9092999797054806,0.22900894279919992,0.47795187734099237,3.9127860279043833
36,0.19836929740126827,0.44440119694961205,4.115909058820972,0.19873575592090295,0.4448987977506186,4.111475362795932
37,0.219449315657451,0.46706906486550376,3.5325134472120063,0.21915549686376512,0.46677222876747815,3.5299192186489425
38,0.2114895582573811,0.458577100978204,2.8464015053812757,0.21140013969021904,0.45850005358970464,2.83906779508587
39,0.21127564930897416,0.45818478868062934,3.5665354840397137,0.21113631186974385,0.4580794478764673,3.569582127269876
40,0.2188471813076713,0.46651001046793794,2.9203494806991395,0.21862786824351285,0.4663001016320509,2.917183644142857
41,0.22492326991424458,0.47246931630324335,2.415630400633205,0.2258413963874717,0.4734561840179331,2.414845704186388
42,0.21534110834447015,0.4630152972036317,2.9259955920648717,0.21520297244298475,0.462866100365816,2.929311377908988
43,0.22476622107837518,0.47275556576123884,4.406214828427073,0.2248995399866796,0.472907899761307,4.414387827925328
44,0.22019112308709585,0.4685615303526026,4.4027673162117695,0.22133884597275733,0.4698447634303706,4.4160028471678885
45,0.2203310554078274,0.4675292573268759,3.0751082318018703,0.22061196572525874,0.46782408392337715,3.0672752193176023
