,MSE_qm_test,MAE_qm_test,lh_qm_test,MSE_cl_test,MAE_cl_test,lh_cl_test
0,0.25158547742103576,0.5011877219275456,3.629109921170538,0.25133475760369267,0.5009455068035186,3.6237530264466917
1,0.25467206465779363,0.5038216871593441,3.4854445023808447,0.2547451676927923,0.5039174448246526,3.4863922849776436
2,0.2540745230308333,0.5035274849651313,3.635346287312269,0.254334713409774,0.5037994883062403,3.6365955909169294
3,0.2478462151573483,0.4972524348615977,4.217751376862612,0.24766527564145738,0.497089226409286,4.2151771082442275
4,0.25268828250054204,0.5016723019401577,3.3355750117405565,0.2528365386132135,0.501859209655336,3.340610235787194
5,0.25770569682175043,0.5063330505478338,4.283588739121339,0.2578188096058144,0.5064665490580638,4.285732561997422
6,0.2516315804328781,0.49941840058920167,3.6013179149256485,0.2520461993073475,0.49979281161611805,3.60493203210234
7,0.24881243628475389,0.4968152095988762,3.999032248625795,0.2489492149438038,0.49694843136585254,3.9970574674699497
8,0.25290908487013375,0.5017225568706266,4.304303556663503,0.2526437256483503,0.5014792539578351,4.302877476807113
9,0.24573667251852963,0.49505560502841095,3.8345297107242753,0.24555294407092512,0.49486556538117016,3.8342360189824385
10,0.26383363426722034,0.5131487036159261,3.38397887812921,0.26320916266492994,0.5125627296953915,3.378263615402765
11,0.25694242445237897,0.5055978109850621,4.003139466691426,0.25673935811819426,0.5054005353972745,3.9977214289222958
12,0.2451136894046338,0.4938605272628221,3.842450569905756,0.24515411162525289,0.49391042167132165,3.838642739273908
13,0.2461094746588923,0.4949561039598861,3.907521893423656,0.24611507678370573,0.4949569712975879,3.907825619268274
14,0.25218945115627833,0.5014259366765315,4.78687418002529,0.2522034852926223,0.5014418577489699,4.7866589833405495
15,0.2544103762243885,0.5027851785555402,3.945813605194527,0.254457154252478,0.5028332003507194,3.942338782115902
16,0.25311764618855404,0.5025281624412999,3.4216957994793984,0.2530142240843666,0.502419823670376,3.42167118540927
17,0.2522271555883625,0.5008768727684266,4.8929555441775054,0.25203409769562113,0.5007111037350086,4.893247947057837
