,MSE_qm_test,MAE_qm_test,lh_qm_test,MSE_cl_test,MAE_cl_test,lh_cl_test
0,0.05131933427696385,0.1836453200519174,1.083642919491666,0.05452087757696386,0.18874925784793614,1.1052715567811329
1,0.05443069989529628,0.1904966652395231,1.0390219661426785,0.0595027431857736,0.19902958245292215,1.06793145019708
2,0.07905704851817977,0.22851673311528542,1.9259545437965244,0.08445643398801768,0.23655550382307808,2.013762547352191
3,0.045090243211671294,0.1698368526922988,1.2797959286457572,0.04862110340392988,0.1756774757716381,1.3408977476502542
4,0.06471114552022407,0.19518378514894322,1.1822747884693854,0.06961619812491344,0.20051070681980476,1.2091645123765138
5,0.053049428472364775,0.18415615260696777,1.4005466010245655,0.0571953220012918,0.1909651677644904,1.4708262725533108
6,0.04150238480616482,0.1613940123968342,1.0043542739883113,0.047045157705508454,0.17093831895782804,1.0749978052070863
7,0.05622882992382266,0.1914210427976279,1.4426113540585366,0.059733439944745066,0.19736154178933754,1.4867459088005877
8,0.061887474948355045,0.19756076115278337,1.1842475748859274,0.06901518682503019,0.2091659906718768,1.2622294177497806
9,0.049423944966148846,0.17352215391305958,1.0861747691002,0.05415188734077224,0.17929500539424537,1.1443770802469193
10,0.054984852168653855,0.1933651035587623,1.1824898351790738,0.06384484591189651,0.21029790516960692,1.28778239952094
11,0.05328267735408185,0.186982377803922,1.2998157255512934,0.057925681441845865,0.19460492902832613,1.3502042330979847
12,0.054557835273600204,0.1919109863010181,1.1193179957842816,0.059229565088126934,0.19967537420104578,1.199423624095442
13,0.048624235143077454,0.1763806321345894,1.1872050804828795,0.053728629383136405,0.1840241037551664,1.2415476642764838
14,0.05273815895838456,0.17704446460141882,1.1518847273479234,0.057333209864554015,0.18363557965160884,1.2245864961225112
15,0.057997822436163096,0.19403780445136506,1.2885896814873237,0.06348659293820477,0.20342584027014263,1.3994712888935552
16,0.04650034420531013,0.17794579947207134,1.042556568152759,0.05377154587553652,0.19052672088294467,1.1128297251339596
17,0.04044305698698231,0.16352843047634238,1.256807533708833,0.044707588707601054,0.17084229225150063,1.31707107819529
18,0.06011236990181827,0.1965167030904272,1.1967840383330737,0.06778574542340828,0.2115314180619168,1.3077559137580965
19,0.05903390828490091,0.19199250995788614,1.2506568056572909,0.06379423012163507,0.20027276128802882,1.2936459597561933
20,0.04471482846655371,0.17249024043378575,1.1196757041511454,0.05240930845190643,0.18582622101258495,1.2168374457453615
21,0.04998780974215704,0.1757035220439528,1.2512402086310501,0.0529043353581833,0.1804781324002086,1.2943247794437869
22,0.04043569728937265,0.16008590966974506,0.7052753333561805,0.045957431566919296,0.16956444549067656,0.7425441443656108
23,0.050539541805213826,0.17939311377889447,1.1789781917169457,0.055417361550568575,0.18587182894015133,1.2374442984360838
24,0.0525694434235623,0.18183683171013196,1.0890967154119993,0.05692957949087936,0.18961664749137094,1.1527600622294005
25,0.010935515827104628,0.10186182063188488,0.6624850390663555,0.01093303731338239,0.10274600550305288,0.6679670202509367
26,0.046279098966804114,0.173801240551521,0.7629346732802809,0.05206394697589739,0.183983288414824,0.8131756562007313
27,0.050324786132848916,0.18186085998844717,0.8856036307003042,0.05521070789092757,0.1899713653514475,0.9259743721230891
28,0.04398876000898371,0.16295883770230768,1.228668703126592,0.0484386375342366,0.1681980318305885,1.2926905311425039
29,0.0503431382765381,0.17906438482384254,0.9641242438728275,0.0590767123053176,0.19506936958735893,1.01940551849611
30,0.0501530961201196,0.1772635591666477,1.0401515915264632,0.05386400189580604,0.18303700956007238,1.0838201120402355
31,0.05478200890810281,0.19323809318493096,1.3876278029045606,0.06056396143634373,0.20120417172268995,1.4801300551462946
32,0.058668765002349105,0.19054244670528186,1.2920327992329885,0.06315263522100857,0.19792703090688116,1.3543842054735986
33,0.05473956778767941,0.1850979692844378,1.2332437257046922,0.06006798925773348,0.19201365864154,1.2998322418860386
34,0.05669146757905838,0.19157679556454682,1.1587849814455073,0.06356980074928432,0.2032847029132749,1.2417062606740294
35,0.046255768011365286,0.17381703679526136,1.278293065682301,0.049717871513836796,0.17870688281423597,1.3462643542362143
36,0.041734648077052384,0.15111243150773673,1.062719536077581,0.04358275059970684,0.15312910896000964,1.1119833095277505
37,0.041212629914986136,0.16234072970866076,0.9840179254678026,0.04504022558932252,0.1670937411478759,1.024768840144589
38,0.04101245802342735,0.15935946031115936,0.892828506403591,0.0452534204400519,0.1667122582341653,0.9386728874293524
39,0.05590074007563643,0.1870117738985421,1.340201367330871,0.061739120313836604,0.19660284212387394,1.4414541239820446
40,0.0549455475309659,0.18848513435016123,1.0170046946701787,0.059514830035398585,0.19549471677238558,1.0680934560717419
41,0.049448073297186534,0.18351172454692868,0.9242048654409543,0.056382026975292196,0.1951102171896895,0.9838081618035541
42,0.048011252698279716,0.16916083236275709,1.069870196902042,0.05219491762424616,0.17461561775124224,1.1215964614410052
43,0.05278611941517281,0.1765858001396802,1.6880922410342647,0.06005894107374764,0.18993264688784126,1.8389852631531292
44,0.043782031371722666,0.16559604561991975,1.0148922231244604,0.053154742793234525,0.18248834728398258,1.1295970895667844
45,0.051978490778455275,0.180758552958587,1.2917337787737802,0.05679190699325505,0.18768656839017084,1.3367849664883749
46,0.04185160335218989,0.15597113918710268,0.9510762502455884,0.04469176866804844,0.15936680333723902,0.9678451767607128
47,0.03889096973950516,0.15109316050015126,0.963923991480512,0.040593102634808954,0.15303159925044005,0.9824551920793996
48,0.043991320206024094,0.16239801888889563,1.253960098138118,0.05061447498543019,0.17246878606503452,1.3557883176011767
49,0.04876508652423906,0.17056933484790845,0.8336710132669389,0.051024241658866896,0.17503875023485324,0.85069602402706
50,0.019460904110183894,0.12716511598542127,0.5456897819855435,0.028536240204442464,0.14659313236215651,0.670611980700355
51,0.03862883781948374,0.15572514245426272,1.2295744737547256,0.0429436386573028,0.16507482522882994,1.3354148381788098
52,0.042716851181785954,0.16985130906401466,0.9872133042856781,0.04725834695910289,0.17709522317512713,1.0539362877096474
53,0.04868449713836435,0.17407377239488084,1.0494965650947283,0.05338417335380402,0.18193557480756872,1.0467063333966404
54,0.044914021144899605,0.16069287059252893,1.2037937458342356,0.051193426203865244,0.16971386264866342,1.295062186559412
55,0.02809984239253533,0.12928414161266763,0.8068325330186431,0.029430364206681076,0.130277768962897,0.8088653671630803
56,0.05480999062670769,0.18108668837978784,1.4167758062765157,0.05883956615361616,0.1863961226210337,1.4751165253978928
57,0.04711254478626083,0.1706537319273545,1.0328974995915037,0.05208989989696309,0.17891566473694065,1.0776680977238042
58,0.05178185792969962,0.18384440967831192,1.251558349896594,0.05722400799065073,0.19197367887725916,1.3137939471616542
59,0.04656079858469926,0.17140271379682429,1.0082752898179446,0.05603671644300185,0.187265398789054,1.1203769513654138
60,0.05266331235940307,0.18403220975968457,1.043083380506872,0.05738176494101034,0.19137279638332336,1.0935416307337555
